Test , T , 0 , 1441355078742 , -1437.7214 , -8634.7666
Test , T , 0 , 1441355078776 , -33.8118 , -5682.5991
Test , T , 0 , 1441355078809 , -5975.582 , -10355.4873
Test , T , 0 , 1441355078842 , -22712.1074 , -21727.7012
Test , T , 0 , 1441355078909 , -9600.4727 , -9055.999
Test , T , 0 , 1441355078942 , -11335.2363 , -9095.083
Test , T , 0 , 1441355078975 , -9383.7227 , -7356.0137
Test , T , 0 , 1441355079009 , -6733.8564 , -4857.8257
Test , T , 0 , 1441355079042 , -1929.8907 , -1367.3264
Test , T , 0 , 1441355079075 , -7034.8169 , -6036.3691
Test , T , 0 , 1441355079109 , -3704.6396 , -2152.4939
Test , T , 0 , 1441355079142 , -4240.8418 , -2930.8406
Test , T , 0 , 1441355079176 , -4563.6323 , -3972.8401
Test , T , 0 , 1441355079209 , -3572.0842 , -3229.3625
Test , T , 0 , 1441355079242 , -15017.6475 , -17415.6719
Test , T , 0 , 1441355079275 , -2504.9883 , -2735.9578
Test , T , 0 , 1441355079308 , -789.0927 , -15601.083
Test , T , 0 , 1441355079342 , 1040.3291 , -45835.7266
Test , T , 0 , 1441355079375 , 2912.5823 , -72152.7969
Test , T , 0 , 1441355079408 , 2992.5083 , -78752.1719
Test , T , 0 , 1441355079442 , 5309.2173 , -122545.3438
Test , T , 0 , 1441355079475 , 1883.4321 , -99445.7031
Test , T , 0 , 1441355079508 , 3911.856 , -109253.5625
Test , T , 0 , 1441355079542 , 6196.71 , -106078.5469
Test , T , 0 , 1441355079575 , 8381.9004 , -109185.5
Test , T , 0 , 1441355079608 , 8903.3633 , -107754.0625
Test , T , 0 , 1441355079641 , 0.0 , 0.0
Test , T , 0 , 1441355079675 , 22033.6289 , -156072.0313
Test , T , 0 , 1441355079708 , 27184.2051 , -141539.5938
Test , T , 0 , 1441355079741 , 15896.3906 , -70411.7734
Test , T , 0 , 1441355079775 , 15606.126 , -98180.6328
Test , T , 0 , 1441355079808 , 15217.2598 , -109872.3594
Test , T , 0 , 1441355079841 , 18822.6191 , -116119.7031
Test , T , 0 , 1441355079875 , 8300.25 , -131006.4063
Test , T , 0 , 1441355080008 , 91403.7578 , -29984.4082
Test , T , 0 , 1441355080041 , 69481.1641 , -22380.2754
Test , T , 0 , 1441355080074 , 55833.3633 , -11998.1416
Test , T , 0 , 1441355080208 , -6734.4272 , -12333.7744
Test , T , 0 , 1441355080241 , -8620.959 , -19473.0801
Test , T , 0 , 1441355080274 , -11454.2295 , -32838.8438
Test , T , 0 , 1441355080308 , -30198.8184 , -34091.2188
Test , T , 0 , 1441355080374 , -28699.0547 , -11992.1211
Test , T , 0 , 1441355080507 , -31567.9297 , -29192.2402
Test , T , 0 , 1441355080541 , -2149.1987 , -3759.6111
Test , T , 0 , 1441355080574 , -23698.2168 , -12636.4922
Test , T , 0 , 1441355080607 , -35540.8945 , -18447.8398
Test , T , 0 , 1441355080641 , -38030.4688 , -19213.5059
Test , T , 0 , 1441355080674 , -39621.0898 , -19669.5391
Test , T , 0 , 1441355080707 , -47810.8203 , -22923.6484
Test , T , 0 , 1441355080741 , -45143.3398 , -20271.5977
Test , T , 0 , 1441355080774 , -10653.2969 , -92143.8125
Test , T , 0 , 1441355080807 , -922.7645 , -112004.3438
Test , T , 0 , 1441355080840 , 5173.5181 , -123096.5156
Test , T , 0 , 1441355080874 , 8188.4805 , -128869.4766
Test , T , 0 , 1441355080907 , 26688.0527 , -173423.3281
Test , T , 0 , 1441355080940 , 1387.434 , -3914.7905
Test , T , 0 , 1441355080974 , -8167.2788 , -41149.3555
Test , T , 0 , 1441355081007 , -12333.3164 , -58583.7617
Test , T , 0 , 1441355081040 , -15945.0908 , -66588.6641
Test , T , 0 , 1441355081074 , -18677.6152 , -71550.8438
Test , T , 0 , 1441355081107 , -27467.3438 , -92851.2578
Test , T , 0 , 1441355081140 , -20179.0391 , -91965.2266
Test , T , 0 , 1441355081174 , -20492.4668 , -87890.9922
Test , T , 0 , 1441355081207 , -20266.2109 , -85926.9141
Test , T , 0 , 1441355081240 , -21428.4492 , -86912.2656
Test , T , 0 , 1441355081273 , -22352.5313 , -86269.4141
Test , T , 0 , 1441355081307 , -22793.4902 , -90511.4063
Test , T , 0 , 1441355081340 , -22084.0508 , -94686.4453
Test , T , 0 , 1441355081373 , -22712.3145 , -85531.25
Test , T , 0 , 1441355081407 , -22391.7324 , -83602.1719
Test , T , 0 , 1441355081440 , -23017.2402 , -86418.7188
Test , T , 0 , 1441355081473 , -23329.0371 , -85936.0703
Test , T , 0 , 1441355081507 , -22269.1641 , -91691.1563
Test , T , 0 , 1441355081540 , -23095.9746 , -84262.2344
Test , T , 0 , 1441355081573 , -23678.9746 , -85919.125
Test , T , 0 , 1441355081607 , -24307.043 , -88156.5547
Test , T , 0 , 1441355081640 , -23271.6328 , -86606.9844
Test , T , 0 , 1441355081673 , -23323.7969 , -89727.2344
Test , T , 0 , 1441355081706 , -21458.5586 , -93139.4219
Test , T , 0 , 1441355081740 , -29166.5898 , -98792.625
Test , T , 0 , 1441355081773 , -26973.1406 , -95287.2266
Test , T , 0 , 1441355081806 , -26132.4219 , -95990.9063
